generation,fitness,nb_eval
13931,971.2,27864.0
13932,971.2,27866.0
13933,971.2,27868.0
13934,971.2,27870.0
13935,971.2,27872.0
13936,971.2,27874.0
13937,971.2,27876.0
13938,971.2,27878.0
13939,971.2,27880.0
13940,971.22,27882.0
13941,971.24,27884.0
13942,971.26,27886.0
13943,971.28,27888.0
13944,971.3,27890.0
13945,971.3199999999999,27892.0
13946,971.36,27894.0
13947,971.4,27896.0
13948,971.4399999999999,27898.0
13949,971.4799999999999,27900.0
13950,971.5,27902.0
13951,971.5,27904.0
13952,971.5,27906.0
13953,971.5,27908.0
13954,971.5,27910.0
13955,971.5,27912.0
13956,971.5200000000001,27914.0
13957,971.54,27916.0
13958,971.5600000000001,27918.0
13959,971.5799999999999,27920.0
13960,971.6,27922.0
13961,971.6,27924.0
13962,971.6200000000001,27926.0
13963,971.64,27928.0
13964,971.68,27930.0
13965,971.72,27932.0
13966,971.76,27934.0
13967,971.8,27936.0
13968,971.8399999999999,27938.0
13969,971.86,27940.0
13970,971.8799999999999,27942.0
13971,971.9,27944.0
13972,971.9,27946.0
13973,971.9200000000001,27948.0
13974,971.9399999999999,27950.0
13975,971.96,27952.0
13976,971.9799999999999,27954.0
13977,972.0,27956.0
13978,972.0,27958.0
13979,972.0,27960.0
13980,972.0,27962.0
13981,972.0,27964.0
13982,972.0200000000001,27966.0
13983,972.04,27968.0
13984,972.0600000000001,27970.0
13985,972.0799999999999,27972.0
13986,972.1,27974.0
13987,972.1,27976.0
13988,972.1,27978.0
13989,972.1,27980.0
13990,972.1,27982.0
13991,972.1,27984.0
13992,972.1200000000001,27986.0
13993,972.14,27988.0
13994,972.1600000000001,27990.0
13995,972.1800000000001,27992.0
13996,972.2,27994.0
13997,972.2,27996.0
13998,972.2,27998.0
13999,972.2,28000.0
14000,972.2,28002.0
14001,972.2,28004.0
14002,972.2,28006.0
14003,972.2,28008.0
14004,972.2,28010.0
14005,972.2,28012.0
14006,972.2,28014.0
14007,972.2,28016.0
14008,972.2,28018.0
14009,972.22,28020.0
14010,972.24,28022.0
14011,972.26,28024.0
14012,972.28,28026.0
14013,972.3,28028.0
14014,972.3,28030.0
14015,972.3,28032.0
14016,972.3,28034.0
14017,972.3,28036.0
14018,972.3,28038.0
14019,972.3,28040.0
14020,972.3,28042.0
14021,972.3,28044.0
14022,972.3,28046.0
14023,972.3,28048.0
14024,972.3,28050.0
14025,972.3,28052.0
14026,972.3,28054.0
14027,972.3,28056.0
14028,972.3,28058.0
14029,972.3,28060.0
14030,972.3,28062.0
14031,972.3,28064.0
14032,972.3,28066.0
14033,972.3,28068.0
14034,972.3,28070.0
14035,972.3,28072.0
14036,972.3,28074.0
14037,972.3199999999999,28076.0
14038,972.3399999999999,28078.0
14039,972.36,28080.0
14040,972.4,28082.0
14041,972.4399999999999,28084.0
14042,972.46,28086.0
14043,972.5,28088.0
14044,972.54,28090.0
14045,972.5600000000001,28092.0
14046,972.6,28094.0
14047,972.64,28096.0
14048,972.6600000000001,28098.0
14049,972.6800000000001,28100.0
14050,972.72,28102.0
14051,972.74,28104.0
14052,972.76,28106.0
14053,972.78,28108.0
14054,972.8,28110.0
14055,972.8,28112.0
14056,972.8,28114.0
14057,972.8,28116.0
14058,972.8,28118.0
14059,972.8,28120.0
14060,972.8,28122.0
14061,972.8,28124.0
14062,972.8,28126.0
14063,972.8,28128.0
14064,972.8,28130.0
14065,972.8,28132.0
14066,972.8,28134.0
14067,972.8,28136.0
14068,972.8,28138.0
14069,972.8,28140.0
14070,972.8,28142.0
14071,972.8,28144.0
14072,972.8199999999999,28146.0
14073,972.8399999999999,28148.0
14074,972.86,28150.0
14075,972.8799999999999,28152.0
14076,972.9,28154.0
14077,972.9,28156.0
14078,972.9,28158.0
14079,972.9,28160.0
14080,972.9,28162.0
14081,972.9,28164.0
14082,972.9,28166.0
14083,972.9,28168.0
14084,972.9,28170.0
14085,972.9,28172.0
14086,972.9200000000001,28174.0
14087,972.9399999999999,28176.0
14088,972.96,28178.0
14089,972.9799999999999,28180.0
14090,973.0,28182.0
14091,973.0,28184.0
14092,973.0,28186.0
14093,973.0,28188.0
14094,973.0,28190.0
14095,973.0,28192.0
14096,973.0,28194.0
14097,973.0,28196.0
14098,973.0,28198.0
14099,973.0200000000001,28200.0
14100,973.04,28202.0
14101,973.0600000000001,28204.0
14102,973.0799999999999,28206.0
14103,973.1,28208.0
14104,973.1,28210.0
14105,973.1,28212.0
14106,973.1,28214.0
14107,973.1200000000001,28216.0
14108,973.14,28218.0
14109,973.1600000000001,28220.0
14110,973.2,28222.0
14111,973.24,28224.0
14112,973.26,28226.0
14113,973.28,28228.0
14114,973.3,28230.0
14115,973.3,28232.0
14116,973.3,28234.0
14117,973.3,28236.0
14118,973.3,28238.0
14119,973.3,28240.0
14120,973.3,28242.0
14121,973.3,28244.0
14122,973.3,28246.0
14123,973.3,28248.0
14124,973.3,28250.0
14125,973.3,28252.0
14126,973.3,28254.0
14127,973.3,28256.0
14128,973.3,28258.0
14129,973.3,28260.0
14130,973.3,28262.0
14131,973.3,28264.0
14132,973.3,28266.0
14133,973.3,28268.0
14134,973.3,28270.0
14135,973.3,28272.0
14136,973.3,28274.0
14137,973.3,28276.0
14138,973.3,28278.0
14139,973.3,28280.0
14140,973.3,28282.0
14141,973.3,28284.0
14142,973.3,28286.0
14143,973.3,28288.0
14144,973.3,28290.0
14145,973.3,28292.0
14146,973.3,28294.0
14147,973.3,28296.0
14148,973.3,28298.0
14149,973.3,28300.0
14150,973.3,28302.0
14151,973.3,28304.0
14152,973.3,28306.0
14153,973.3,28308.0
14154,973.3,28310.0
14155,973.3,28312.0
14156,973.3,28314.0
14157,973.3,28316.0
14158,973.3,28318.0
14159,973.3,28320.0
14160,973.3,28322.0
14161,973.3,28324.0
14162,973.3,28326.0
14163,973.3,28328.0
14164,973.3,28330.0
14165,973.3,28332.0
14166,973.3,28334.0
14167,973.3,28336.0
14168,973.3,28338.0
14169,973.3,28340.0
14170,973.3,28342.0
14171,973.3,28344.0
14172,973.3,28346.0
14173,973.3,28348.0
14174,973.3,28350.0
14175,973.3,28352.0
14176,973.3,28354.0
14177,973.3,28356.0
14178,973.3,28358.0
14179,973.3,28360.0
14180,973.3,28362.0
14181,973.3,28364.0
14182,973.3,28366.0
14183,973.3,28368.0
14184,973.3,28370.0
14185,973.3,28372.0
14186,973.3,28374.0
14187,973.3,28376.0
14188,973.3199999999999,28378.0
14189,973.3399999999999,28380.0
14190,973.36,28382.0
14191,973.4,28384.0
14192,973.4399999999999,28386.0
14193,973.46,28388.0
14194,973.4799999999999,28390.0
14195,973.5,28392.0
14196,973.5200000000001,28394.0
14197,973.54,28396.0
14198,973.5600000000001,28398.0
14199,973.6,28400.0
14200,973.64,28402.0
14201,973.6600000000001,28404.0
14202,973.6800000000001,28406.0
14203,973.7,28408.0
14204,973.7,28410.0
14205,973.7,28412.0
14206,973.7,28414.0
14207,973.7,28416.0
14208,973.7,28418.0
14209,973.7,28420.0
14210,973.7,28422.0
14211,973.7,28424.0
14212,973.72,28426.0
14213,973.74,28428.0
14214,973.76,28430.0
14215,973.78,28432.0
14216,973.8,28434.0
14217,973.8199999999999,28436.0
14218,973.8399999999999,28438.0
14219,973.86,28440.0
14220,973.8799999999999,28442.0
14221,973.9,28444.0
14222,973.9,28446.0
14223,973.9,28448.0
14224,973.9,28450.0
14225,973.9,28452.0
14226,973.9,28454.0
14227,973.9,28456.0
14228,973.9,28458.0
14229,973.9,28460.0
14230,973.9,28462.0
14231,973.9,28464.0
14232,973.9,28466.0
14233,973.9,28468.0
14234,973.9,28470.0
14235,973.9,28472.0
14236,973.9,28474.0
14237,973.9,28476.0
14238,973.9,28478.0
14239,973.9,28480.0
14240,973.9,28482.0
14241,973.9,28484.0
14242,973.9,28486.0
14243,973.9,28488.0
14244,973.9,28490.0
14245,973.9,28492.0
14246,973.9,28494.0
14247,973.9,28496.0
14248,973.9,28498.0
14249,973.9,28500.0
14250,973.9,28502.0
14251,973.9,28504.0
14252,973.9,28506.0
14253,973.9,28508.0
14254,973.9,28510.0
14255,973.9,28512.0
14256,973.9,28514.0
14257,973.9,28516.0
14258,973.9,28518.0
14259,973.9,28520.0
14260,973.9,28522.0
14261,973.9,28524.0
14262,973.9200000000001,28526.0
14263,973.9399999999999,28528.0
14264,973.96,28530.0
14265,973.9799999999999,28532.0
14266,974.0,28534.0
14267,974.0,28536.0
14268,974.0,28538.0
14269,974.0,28540.0
14270,974.0,28542.0
14271,974.0,28544.0
14272,974.0,28546.0
14273,974.0,28548.0
14274,974.0,28550.0
14275,974.0,28552.0
14276,974.0,28554.0
14277,974.0,28556.0
14278,974.0,28558.0
14279,974.0,28560.0
14280,974.0,28562.0
14281,974.0,28564.0
14282,974.0,28566.0
14283,974.0,28568.0
14284,974.0,28570.0
14285,974.0,28572.0
14286,974.0,28574.0
14287,974.0,28576.0
14288,974.0,28578.0
14289,974.0,28580.0
14290,974.0,28582.0
14291,974.0,28584.0
14292,974.0,28586.0
14293,974.0200000000001,28588.0
14294,974.04,28590.0
14295,974.0600000000001,28592.0
14296,974.0799999999999,28594.0
14297,974.1200000000001,28596.0
14298,974.14,28598.0
14299,974.18,28600.0
14300,974.24,28602.0
14301,974.3,28604.0
14302,974.3399999999999,28606.0
14303,974.3799999999999,28608.0
14304,974.4,28610.0
14305,974.4,28612.0
14306,974.4,28614.0
14307,974.4,28616.0
14308,974.4,28618.0
14309,974.4200000000001,28620.0
14310,974.4399999999999,28622.0
14311,974.46,28624.0
14312,974.4799999999999,28626.0
14313,974.5,28628.0
14314,974.5,28630.0
14315,974.5,28632.0
14316,974.5,28634.0
14317,974.5,28636.0
14318,974.5,28638.0
14319,974.5,28640.0
14320,974.5,28642.0
14321,974.5,28644.0
14322,974.5200000000001,28646.0
14323,974.54,28648.0
14324,974.5600000000001,28650.0
14325,974.5799999999999,28652.0
14326,974.6,28654.0
14327,974.6,28656.0
14328,974.6,28658.0
14329,974.6,28660.0
14330,974.6,28662.0
14331,974.6,28664.0
14332,974.6,28666.0
14333,974.6,28668.0
14334,974.6,28670.0
14335,974.6200000000001,28672.0
14336,974.64,28674.0
14337,974.6600000000001,28676.0
14338,974.6800000000001,28678.0
14339,974.7,28680.0
14340,974.7,28682.0
14341,974.7,28684.0
14342,974.7,28686.0
14343,974.7,28688.0
14344,974.7,28690.0
14345,974.7,28692.0
14346,974.7,28694.0
14347,974.7,28696.0
14348,974.7,28698.0
14349,974.7,28700.0
14350,974.7,28702.0
14351,974.7,28704.0
14352,974.7,28706.0
14353,974.7,28708.0
14354,974.7,28710.0
14355,974.7,28712.0
14356,974.7,28714.0
14357,974.7,28716.0
14358,974.7,28718.0
14359,974.7,28720.0
14360,974.7,28722.0
14361,974.7,28724.0
14362,974.7,28726.0
14363,974.7,28728.0
14364,974.7,28730.0
14365,974.7,28732.0
14366,974.7,28734.0
14367,974.7,28736.0
14368,974.7,28738.0
14369,974.7,28740.0
14370,974.7,28742.0
14371,974.7,28744.0
14372,974.7,28746.0
14373,974.72,28748.0
14374,974.74,28750.0
14375,974.76,28752.0
14376,974.78,28754.0
14377,974.8,28756.0
14378,974.8199999999999,28758.0
14379,974.8399999999999,28760.0
14380,974.86,28762.0
14381,974.8799999999999,28764.0
14382,974.9,28766.0
14383,974.9,28768.0
14384,974.9,28770.0
14385,974.9,28772.0
14386,974.9,28774.0
14387,974.9,28776.0
14388,974.9,28778.0
14389,974.9,28780.0
14390,974.9,28782.0
14391,974.9,28784.0
14392,974.9,28786.0
14393,974.9,28788.0
14394,974.9,28790.0
14395,974.9,28792.0
14396,974.9,28794.0
14397,974.9,28796.0
14398,974.9,28798.0
14399,974.9,28800.0
14400,974.9,28802.0
14401,974.9,28804.0
14402,974.9,28806.0
14403,974.9,28808.0
14404,974.9,28810.0
14405,974.9,28812.0
14406,974.9,28814.0
14407,974.9,28816.0
14408,974.9,28818.0
14409,974.9,28820.0
14410,974.9,28822.0
14411,974.9,28824.0
14412,974.9,28826.0
14413,974.9,28828.0
14414,974.9,28830.0
14415,974.9,28832.0
14416,974.9,28834.0
14417,974.9,28836.0
14418,974.9,28838.0
14419,974.9,28840.0
14420,974.9,28842.0
14421,974.9,28844.0
14422,974.9,28846.0
14423,974.9,28848.0
14424,974.9,28850.0
14425,974.9,28852.0
14426,974.9,28854.0
14427,974.9,28856.0
14428,974.9,28858.0
14429,974.9200000000001,28860.0
14430,974.9399999999999,28862.0
14431,974.96,28864.0
14432,974.9799999999999,28866.0
14433,975.0,28868.0
14434,975.0,28870.0
14435,975.04,28872.0
14436,975.0799999999999,28874.0
14437,975.1200000000001,28876.0
14438,975.1600000000001,28878.0
14439,975.2,28880.0
14440,975.2,28882.0
14441,975.2,28884.0
14442,975.22,28886.0
14443,975.24,28888.0
14444,975.26,28890.0
14445,975.28,28892.0
14446,975.3,28894.0
14447,975.3,28896.0
14448,975.3,28898.0
14449,975.3,28900.0
14450,975.3,28902.0
14451,975.3,28904.0
14452,975.3199999999999,28906.0
14453,975.3399999999999,28908.0
14454,975.36,28910.0
14455,975.3799999999999,28912.0
14456,975.4,28914.0
14457,975.4,28916.0
14458,975.4,28918.0
14459,975.4,28920.0
14460,975.4,28922.0
14461,975.4,28924.0
14462,975.4,28926.0
14463,975.4,28928.0
14464,975.4,28930.0
14465,975.4,28932.0
14466,975.4,28934.0
14467,975.4,28936.0
14468,975.4,28938.0
14469,975.4,28940.0
14470,975.4,28942.0
14471,975.4,28944.0
14472,975.4,28946.0
14473,975.4,28948.0
14474,975.4,28950.0
14475,975.4,28952.0
14476,975.4,28954.0
14477,975.4,28956.0
14478,975.4,28958.0
14479,975.4,28960.0
14480,975.4200000000001,28962.0
14481,975.4399999999999,28964.0
14482,975.4799999999999,28966.0
14483,975.5200000000001,28968.0
14484,975.5600000000001,28970.0
14485,975.5799999999999,28972.0
14486,975.6,28974.0
14487,975.6,28976.0
14488,975.6,28978.0
14489,975.6,28980.0
14490,975.6,28982.0
14491,975.6,28984.0
14492,975.6,28986.0
14493,975.6,28988.0
14494,975.6200000000001,28990.0
14495,975.64,28992.0
14496,975.6600000000001,28994.0
14497,975.6800000000001,28996.0
14498,975.7,28998.0
14499,975.7,29000.0
14500,975.7,29002.0
14501,975.7,29004.0
14502,975.7,29006.0
14503,975.7,29008.0
14504,975.7,29010.0
14505,975.7,29012.0
14506,975.7,29014.0
14507,975.7,29016.0
14508,975.7,29018.0
14509,975.7,29020.0
14510,975.7,29022.0
14511,975.7,29024.0
14512,975.7,29026.0
14513,975.7,29028.0
14514,975.7,29030.0
14515,975.7,29032.0
14516,975.7,29034.0
14517,975.7,29036.0
14518,975.72,29038.0
14519,975.74,29040.0
14520,975.76,29042.0
14521,975.78,29044.0
14522,975.8,29046.0
14523,975.8,29048.0
14524,975.8,29050.0
14525,975.8,29052.0
14526,975.8,29054.0
14527,975.8,29056.0
14528,975.8,29058.0
14529,975.8199999999999,29060.0
14530,975.8399999999999,29062.0
14531,975.86,29064.0
14532,975.8799999999999,29066.0
14533,975.9,29068.0
14534,975.9,29070.0
14535,975.9,29072.0
14536,975.9,29074.0
14537,975.9,29076.0
14538,975.9,29078.0
14539,975.9,29080.0
14540,975.9,29082.0
14541,975.9,29084.0
14542,975.9,29086.0
14543,975.9,29088.0
14544,975.9,29090.0
14545,975.9,29092.0
14546,975.9,29094.0
14547,975.9200000000001,29096.0
14548,975.9399999999999,29098.0
14549,975.96,29100.0
14550,975.9799999999999,29102.0
14551,976.0,29104.0
14552,976.0,29106.0
14553,976.0,29108.0
14554,976.0200000000001,29110.0
14555,976.0600000000001,29112.0
14556,976.1,29114.0
14557,976.14,29116.0
14558,976.2,29118.0
14559,976.24,29120.0
14560,976.28,29122.0
14561,976.32,29124.0
14562,976.36,29126.0
14563,976.3799999999999,29128.0
14564,976.4,29130.0
14565,976.4,29132.0
14566,976.4,29134.0
14567,976.4,29136.0
14568,976.4,29138.0
14569,976.4,29140.0
14570,976.4,29142.0
14571,976.4,29144.0
14572,976.4,29146.0
14573,976.4,29148.0
14574,976.4,29150.0
14575,976.4,29152.0
14576,976.4,29154.0
14577,976.4,29156.0
14578,976.4,29158.0
14579,976.4,29160.0
14580,976.4,29162.0
14581,976.4,29164.0
14582,976.4,29166.0
14583,976.4,29168.0
14584,976.4,29170.0
14585,976.4,29172.0
14586,976.4,29174.0
14587,976.4,29176.0
14588,976.4,29178.0
14589,976.4,29180.0
14590,976.4,29182.0
14591,976.4,29184.0
14592,976.4,29186.0
14593,976.4,29188.0
14594,976.4,29190.0
14595,976.4,29192.0
14596,976.4,29194.0
14597,976.4,29196.0
14598,976.4200000000001,29198.0
14599,976.4399999999999,29200.0
14600,976.46,29202.0
14601,976.4799999999999,29204.0
14602,976.5,29206.0
14603,976.5,29208.0
14604,976.5,29210.0
14605,976.5,29212.0
14606,976.5,29214.0
14607,976.5,29216.0
14608,976.5,29218.0
14609,976.5,29220.0
14610,976.5,29222.0
14611,976.5200000000001,29224.0
14612,976.54,29226.0
14613,976.5600000000001,29228.0
14614,976.5799999999999,29230.0
14615,976.6,29232.0
14616,976.6,29234.0
14617,976.6,29236.0
14618,976.6200000000001,29238.0
14619,976.64,29240.0
14620,976.6600000000001,29242.0
14621,976.6800000000001,29244.0
14622,976.7,29246.0
14623,976.7,29248.0
14624,976.7,29250.0
14625,976.7,29252.0
14626,976.7,29254.0
14627,976.7,29256.0
14628,976.7,29258.0
14629,976.7,29260.0
14630,976.7,29262.0
14631,976.7,29264.0
14632,976.72,29266.0
14633,976.74,29268.0
14634,976.76,29270.0
14635,976.78,29272.0
14636,976.8,29274.0
14637,976.8199999999999,29276.0
14638,976.8399999999999,29278.0
14639,976.86,29280.0
14640,976.8799999999999,29282.0
14641,976.9,29284.0
14642,976.9,29286.0
14643,976.9,29288.0
14644,976.9,29290.0
14645,976.9,29292.0
14646,976.9,29294.0
14647,976.9,29296.0
14648,976.9,29298.0
14649,976.9,29300.0
14650,976.9200000000001,29302.0
14651,976.9399999999999,29304.0
14652,976.96,29306.0
14653,976.9799999999999,29308.0
14654,977.0,29310.0
14655,977.0,29312.0
14656,977.0,29314.0
14657,977.0,29316.0
14658,977.0,29318.0
14659,977.0,29320.0
14660,977.0,29322.0
14661,977.0,29324.0
14662,977.0,29326.0
14663,977.0,29328.0
14664,977.0,29330.0
14665,977.0,29332.0
14666,977.0,29334.0
14667,977.0,29336.0
14668,977.0,29338.0
14669,977.0,29340.0
14670,977.0,29342.0
14671,977.04,29344.0
14672,977.0799999999999,29346.0
14673,977.1200000000001,29348.0
14674,977.1600000000001,29350.0
14675,977.2,29352.0
14676,977.2,29354.0
14677,977.2,29356.0
14678,977.2,29358.0
14679,977.2,29360.0
14680,977.2,29362.0
14681,977.2,29364.0
14682,977.2,29366.0
14683,977.22,29368.0
14684,977.26,29370.0
14685,977.3,29372.0
14686,977.3399999999999,29374.0
14687,977.3799999999999,29376.0
14688,977.4,29378.0
14689,977.4,29380.0
14690,977.4,29382.0
14691,977.4,29384.0
14692,977.4,29386.0
14693,977.4,29388.0
14694,977.4,29390.0
14695,977.4,29392.0
14696,977.4,29394.0
14697,977.4,29396.0
14698,977.4,29398.0
14699,977.4,29400.0
14700,977.4,29402.0
14701,977.4,29404.0
14702,977.4200000000001,29406.0
14703,977.4399999999999,29408.0
14704,977.46,29410.0
14705,977.4799999999999,29412.0
14706,977.5,29414.0
14707,977.5,29416.0
14708,977.5,29418.0
14709,977.5,29420.0
14710,977.5,29422.0
14711,977.5,29424.0
14712,977.5,29426.0
14713,977.5,29428.0
14714,977.5200000000001,29430.0
14715,977.54,29432.0
14716,977.5600000000001,29434.0
14717,977.5799999999999,29436.0
14718,977.6,29438.0
14719,977.6,29440.0
14720,977.6,29442.0
14721,977.6,29444.0
14722,977.6,29446.0
14723,977.6,29448.0
14724,977.6,29450.0
14725,977.6,29452.0
14726,977.6,29454.0
14727,977.6,29456.0
14728,977.6,29458.0
14729,977.6,29460.0
14730,977.6,29462.0
14731,977.6,29464.0
14732,977.6,29466.0
14733,977.6,29468.0
14734,977.6,29470.0
14735,977.6,29472.0
14736,977.6,29474.0
14737,977.6,29476.0
14738,977.6,29478.0
14739,977.6,29480.0
14740,977.6,29482.0
14741,977.6,29484.0
14742,977.6,29486.0
14743,977.6,29488.0
14744,977.6,29490.0
14745,977.6200000000001,29492.0
14746,977.64,29494.0
14747,977.6600000000001,29496.0
14748,977.6800000000001,29498.0
14749,977.7,29500.0
14750,977.7,29502.0
14751,977.7,29504.0
14752,977.7,29506.0
14753,977.7,29508.0
14754,977.7,29510.0
14755,977.7,29512.0
14756,977.7,29514.0
14757,977.7,29516.0
14758,977.7,29518.0
14759,977.7,29520.0
14760,977.7,29522.0
14761,977.7,29524.0
14762,977.7,29526.0
14763,977.7,29528.0
14764,977.72,29530.0
14765,977.74,29532.0
14766,977.76,29534.0
14767,977.78,29536.0
14768,977.8,29538.0
14769,977.8,29540.0
14770,977.8,29542.0
14771,977.8,29544.0
14772,977.8199999999999,29546.0
14773,977.8399999999999,29548.0
14774,977.86,29550.0
14775,977.9,29552.0
14776,977.9399999999999,29554.0
14777,977.96,29556.0
14778,977.9799999999999,29558.0
14779,978.0,29560.0
14780,978.0,29562.0
14781,978.0,29564.0
14782,978.0,29566.0
14783,978.0,29568.0
14784,978.0,29570.0
14785,978.0,29572.0
14786,978.0,29574.0
14787,978.0,29576.0
14788,978.0,29578.0
14789,978.0,29580.0
14790,978.0,29582.0
14791,978.0,29584.0
14792,978.0,29586.0
14793,978.0,29588.0
14794,978.0200000000001,29590.0
14795,978.04,29592.0
14796,978.0600000000001,29594.0
14797,978.0799999999999,29596.0
14798,978.1,29598.0
14799,978.1,29600.0
14800,978.1200000000001,29602.0
14801,978.14,29604.0
14802,978.1600000000001,29606.0
14803,978.1800000000001,29608.0
14804,978.2,29610.0
14805,978.2,29612.0
14806,978.2,29614.0
14807,978.2,29616.0
14808,978.2,29618.0
14809,978.2,29620.0
14810,978.2,29622.0
14811,978.2,29624.0
14812,978.2,29626.0
14813,978.2,29628.0
14814,978.2,29630.0
14815,978.2,29632.0
14816,978.2,29634.0
14817,978.2,29636.0
14818,978.2,29638.0
14819,978.2,29640.0
14820,978.2,29642.0
14821,978.2,29644.0
14822,978.2,29646.0
14823,978.2,29648.0
14824,978.2,29650.0
14825,978.2,29652.0
14826,978.2,29654.0
14827,978.2,29656.0
14828,978.2,29658.0
14829,978.2,29660.0
14830,978.2,29662.0
14831,978.2,29664.0
14832,978.2,29666.0
14833,978.22,29668.0
14834,978.24,29670.0
14835,978.26,29672.0
14836,978.28,29674.0
14837,978.3,29676.0
14838,978.3,29678.0
14839,978.3,29680.0
14840,978.3,29682.0
14841,978.3,29684.0
14842,978.3,29686.0
14843,978.3,29688.0
14844,978.3199999999999,29690.0
14845,978.3399999999999,29692.0
14846,978.36,29694.0
14847,978.3799999999999,29696.0
14848,978.4,29698.0
14849,978.4,29700.0
14850,978.4,29702.0
14851,978.4,29704.0
14852,978.4,29706.0
14853,978.4,29708.0
14854,978.4,29710.0
14855,978.4,29712.0
14856,978.4,29714.0
14857,978.4200000000001,29716.0
14858,978.4399999999999,29718.0
14859,978.46,29720.0
14860,978.4799999999999,29722.0
14861,978.5,29724.0
14862,978.5,29726.0
14863,978.5,29728.0
14864,978.5,29730.0
14865,978.5,29732.0
14866,978.5,29734.0
14867,978.5,29736.0
14868,978.5,29738.0
14869,978.5,29740.0
14870,978.5,29742.0
14871,978.5,29744.0
14872,978.5,29746.0
14873,978.5,29748.0
14874,978.5,29750.0
14875,978.5,29752.0
14876,978.5,29754.0
14877,978.5,29756.0
14878,978.5,29758.0
14879,978.5200000000001,29760.0
14880,978.54,29762.0
14881,978.5600000000001,29764.0
14882,978.5799999999999,29766.0
14883,978.6,29768.0
14884,978.6,29770.0
14885,978.6200000000001,29772.0
14886,978.64,29774.0
14887,978.6600000000001,29776.0
14888,978.6800000000001,29778.0
14889,978.7,29780.0
14890,978.7,29782.0
14891,978.7,29784.0
14892,978.7,29786.0
14893,978.72,29788.0
14894,978.76,29790.0
14895,978.8,29792.0
14896,978.8399999999999,29794.0
14897,978.8799999999999,29796.0
14898,978.9200000000001,29798.0
14899,978.9399999999999,29800.0
14900,978.9799999999999,29802.0
14901,979.0200000000001,29804.0
14902,979.0600000000001,29806.0
14903,979.0799999999999,29808.0
14904,979.1,29810.0
14905,979.1,29812.0
14906,979.1,29814.0
14907,979.1,29816.0
14908,979.1,29818.0
14909,979.1,29820.0
14910,979.1,29822.0
14911,979.1,29824.0
14912,979.1,29826.0
14913,979.1,29828.0
14914,979.1,29830.0
14915,979.1,29832.0
14916,979.1,29834.0
14917,979.1,29836.0
14918,979.1,29838.0
14919,979.1,29840.0
14920,979.1,29842.0
14921,979.1,29844.0
14922,979.1,29846.0
14923,979.1,29848.0
14924,979.1,29850.0
14925,979.1,29852.0
14926,979.1200000000001,29854.0
14927,979.14,29856.0
14928,979.1600000000001,29858.0
14929,979.1800000000001,29860.0
14930,979.2,29862.0
14931,979.2,29864.0
14932,979.2,29866.0
14933,979.2,29868.0
14934,979.2,29870.0
14935,979.2,29872.0
14936,979.2,29874.0
14937,979.22,29876.0
14938,979.24,29878.0
14939,979.26,29880.0
14940,979.28,29882.0
14941,979.3,29884.0
14942,979.3,29886.0
14943,979.3,29888.0
14944,979.3,29890.0
14945,979.3199999999999,29892.0
14946,979.3399999999999,29894.0
14947,979.3799999999999,29896.0
14948,979.4200000000001,29898.0
14949,979.46,29900.0
14950,979.4799999999999,29902.0
14951,979.5,29904.0
14952,979.5,29906.0
14953,979.5,29908.0
14954,979.5,29910.0
14955,979.5,29912.0
14956,979.5,29914.0
14957,979.5,29916.0
14958,979.5,29918.0
14959,979.5,29920.0
14960,979.5,29922.0
14961,979.5,29924.0
14962,979.5,29926.0
14963,979.5,29928.0
14964,979.5,29930.0
14965,979.5,29932.0
14966,979.5,29934.0
14967,979.5,29936.0
14968,979.5,29938.0
14969,979.5,29940.0
14970,979.5,29942.0
14971,979.5200000000001,29944.0
14972,979.54,29946.0
14973,979.5600000000001,29948.0
14974,979.5799999999999,29950.0
14975,979.6,29952.0
14976,979.6,29954.0
14977,979.6,29956.0
14978,979.6,29958.0
14979,979.6,29960.0
14980,979.6,29962.0
14981,979.6,29964.0
14982,979.6,29966.0
14983,979.6,29968.0
14984,979.6,29970.0
14985,979.6,29972.0
14986,979.6,29974.0
14987,979.6,29976.0
14988,979.6200000000001,29978.0
14989,979.64,29980.0
14990,979.6600000000001,29982.0
14991,979.6800000000001,29984.0
14992,979.7,29986.0
14993,979.7,29988.0
14994,979.7,29990.0
14995,979.7,29992.0
14996,979.7,29994.0
14997,979.7,29996.0
14998,979.7,29998.0
14999,979.7,30000.0
15000,979.7,30002.0
15001,979.7,30004.0
15002,979.7,30006.0
15003,979.7,30008.0
15004,979.7,30010.0
15005,979.7,30012.0
15006,979.7,30014.0
15007,979.7,30016.0
15008,979.7,30018.0
15009,979.72,30020.0
15010,979.74,30022.0
15011,979.76,30024.0
15012,979.78,30026.0
15013,979.8199999999999,30028.0
15014,979.8399999999999,30030.0
15015,979.86,30032.0
15016,979.8799999999999,30034.0
15017,979.9,30036.0
15018,979.9,30038.0
15019,979.9,30040.0
15020,979.9,30042.0
15021,979.9,30044.0
15022,979.9,30046.0
15023,979.9,30048.0
15024,979.9,30050.0
15025,979.9,30052.0
15026,979.9,30054.0
15027,979.9,30056.0
15028,979.9,30058.0
15029,979.9,30060.0
15030,979.9,30062.0
15031,979.9,30064.0
15032,979.9,30066.0
15033,979.9,30068.0
15034,979.9,30070.0
15035,979.9,30072.0
15036,979.9,30074.0
15037,979.9,30076.0
15038,979.9,30078.0
