generation,fitness,nb_evals
1248,832.4,99920.0
1249,832.8,100000.0
1250,833.0,100080.0
1251,833.1,100160.0
1252,833.3,100240.0
1253,833.4,100320.0
1254,833.5,100400.0
1255,833.5,100480.0
1256,833.5,100560.0
1257,833.7,100640.0
1258,833.8,100720.0
1259,834.0,100800.0
1260,834.1,100880.0
1261,834.1,100960.0
1262,834.4,101040.0
1263,834.4,101120.0
1264,834.7,101200.0
1265,834.8,101280.0
1266,835.0,101360.0
1267,835.2,101440.0
1268,835.3,101520.0
1269,835.5,101600.0
1270,835.7,101680.0
1271,835.8,101760.0
1272,835.9,101840.0
1273,836.1,101920.0
1274,836.2,102000.0
1275,836.4,102080.0
1276,836.6,102160.0
1277,836.6,102240.0
1278,836.7,102320.0
1279,837.1,102400.0
1280,837.4,102480.0
1281,837.5,102560.0
1282,837.6,102640.0
1283,837.7,102720.0
1284,837.8,102800.0
1285,837.9,102880.0
1286,838.1,102960.0
1287,838.3,103040.0
1288,838.5,103120.0
1289,838.5,103200.0
1290,838.6,103280.0
1291,838.7,103360.0
1292,838.7,103440.0
1293,839.0,103520.0
1294,839.5,103600.0
1295,839.8,103680.0
1296,839.9,103760.0
1297,840.1,103840.0
1298,840.2,103920.0
1299,840.2,104000.0
1300,840.3,104080.0
1301,840.3,104160.0
1302,840.5,104240.0
1303,840.7,104320.0
1304,840.9,104400.0
1305,841.0,104480.0
1306,841.3,104560.0
1307,841.5,104640.0
1308,841.6,104720.0
1309,841.9,104800.0
1310,841.9,104880.0
1311,842.1,104960.0
1312,842.2,105040.0
1313,842.2,105120.0
1314,842.4,105200.0
1315,842.5,105280.0
1316,842.6,105360.0
1317,842.8,105440.0
1318,842.9,105520.0
1319,842.9,105600.0
1320,843.1,105680.0
1321,843.5,105760.0
1322,843.6,105840.0
1323,844.1,105920.0
1324,844.1,106000.0
1325,844.2,106080.0
1326,844.5,106160.0
1327,844.5,106240.0
1328,844.7,106320.0
1329,844.9,106400.0
1330,844.9,106480.0
1331,845.2,106560.0
1332,845.3,106640.0
1333,845.4,106720.0
1334,845.7,106800.0
1335,845.8,106880.0
1336,845.9,106960.0
1337,845.9,107040.0
1338,846.2,107120.0
1339,846.2,107200.0
1340,846.3,107280.0
1341,846.4,107360.0
1342,846.6,107440.0
1343,846.7,107520.0
1344,847.0,107600.0
1345,847.0,107680.0
1346,847.1,107760.0
1347,847.1,107840.0
1348,847.2,107920.0
1349,847.3,108000.0
1350,847.4,108080.0
1351,847.7,108160.0
1352,847.7,108240.0
1353,847.9,108320.0
1354,847.9,108400.0
1355,848.0,108480.0
1356,848.2,108560.0
1357,848.2,108640.0
1358,848.4,108720.0
1359,848.5,108800.0
1360,848.5,108880.0
1361,848.6,108960.0
1362,848.8,109040.0
1363,849.2,109120.0
1364,849.3,109200.0
1365,849.4,109280.0
1366,849.5,109360.0
1367,849.9,109440.0
1368,850.0,109520.0
1369,850.2,109600.0
1370,850.5,109680.0
1371,850.7,109760.0
1372,850.8,109840.0
1373,850.8,109920.0
1374,851.0,110000.0
1375,851.1,110080.0
1376,851.3,110160.0
1377,851.5,110240.0
1378,851.7,110320.0
1379,851.8,110400.0
1380,851.8,110480.0
1381,851.8,110560.0
1382,852.3,110640.0
1383,852.5,110720.0
1384,852.5,110800.0
1385,853.0,110880.0
1386,853.1,110960.0
1387,853.2,111040.0
1388,853.4,111120.0
1389,853.7,111200.0
1390,853.8,111280.0
1391,854.0,111360.0
1392,854.0,111440.0
1393,854.1,111520.0
1394,854.2,111600.0
1395,854.4,111680.0
1396,854.5,111760.0
1397,854.6,111840.0
1398,854.6,111920.0
1399,854.7,112000.0
1400,854.8,112080.0
1401,854.9,112160.0
1402,854.9,112240.0
1403,854.9,112320.0
1404,854.9,112400.0
1405,855.1,112480.0
1406,855.3,112560.0
1407,855.3,112640.0
1408,855.3,112720.0
1409,855.4,112800.0
1410,855.5,112880.0
1411,855.5,112960.0
1412,855.8,113040.0
1413,856.0,113120.0
1414,856.1,113200.0
1415,856.4,113280.0
1416,856.4,113360.0
1417,856.6,113440.0
1418,856.6,113520.0
1419,856.6,113600.0
1420,856.7,113680.0
1421,856.7,113760.0
1422,856.7,113840.0
1423,856.8,113920.0
1424,856.9,114000.0
1425,857.1,114080.0
1426,857.2,114160.0
1427,857.3,114240.0
1428,857.4,114320.0
1429,857.8,114400.0
1430,858.0,114480.0
1431,858.2,114560.0
1432,858.2,114640.0
1433,858.3,114720.0
1434,858.4,114800.0
1435,858.9,114880.0
1436,858.9,114960.0
1437,859.0,115040.0
1438,859.2,115120.0
1439,859.4,115200.0
1440,859.6,115280.0
1441,859.7,115360.0
1442,860.0,115440.0
1443,860.0,115520.0
1444,860.2,115600.0
1445,860.4,115680.0
1446,860.4,115760.0
1447,860.4,115840.0
1448,860.4,115920.0
1449,860.6,116000.0
1450,860.9,116080.0
1451,860.9,116160.0
1452,861.0,116240.0
1453,861.0,116320.0
1454,861.0,116400.0
1455,861.3,116480.0
1456,861.5,116560.0
1457,861.5,116640.0
1458,861.7,116720.0
1459,861.8,116800.0
1460,862.0,116880.0
1461,862.0,116960.0
1462,862.1,117040.0
1463,862.2,117120.0
1464,862.3,117200.0
1465,862.3,117280.0
1466,862.3,117360.0
1467,862.4,117440.0
1468,862.6,117520.0
1469,862.9,117600.0
1470,862.9,117680.0
1471,863.1,117760.0
1472,863.6,117840.0
1473,863.7,117920.0
1474,864.1,118000.0
1475,864.1,118080.0
1476,864.1,118160.0
1477,864.4,118240.0
1478,864.5,118320.0
1479,864.6,118400.0
1480,864.7,118480.0
1481,864.9,118560.0
1482,865.2,118640.0
1483,865.5,118720.0
1484,865.5,118800.0
1485,865.6,118880.0
1486,865.7,118960.0
1487,865.9,119040.0
1488,865.9,119120.0
1489,865.9,119200.0
1490,866.2,119280.0
1491,866.3,119360.0
1492,866.4,119440.0
1493,866.6,119520.0
1494,866.6,119600.0
1495,866.6,119680.0
1496,866.7,119760.0
1497,866.8,119840.0
1498,867.2,119920.0
1499,867.3,120000.0
1500,867.3,120080.0
1501,867.4,120160.0
1502,867.5,120240.0
1503,867.7,120320.0
1504,867.7,120400.0
1505,868.0,120480.0
1506,868.2,120560.0
1507,868.5,120640.0
1508,868.8,120720.0
1509,868.9,120800.0
1510,869.1,120880.0
1511,869.2,120960.0
1512,869.3,121040.0
1513,869.4,121120.0
1514,869.6,121200.0
1515,869.8,121280.0
1516,870.1,121360.0
1517,870.1,121440.0
1518,870.1,121520.0
1519,870.2,121600.0
1520,870.3,121680.0
1521,870.3,121760.0
1522,870.4,121840.0
1523,870.5,121920.0
1524,870.6,122000.0
1525,870.8,122080.0
1526,871.0,122160.0
1527,871.1,122240.0
1528,871.2,122320.0
1529,871.4,122400.0
1530,871.4,122480.0
1531,871.5,122560.0
1532,871.6,122640.0
1533,871.6,122720.0
1534,871.7,122800.0
1535,871.7,122880.0
1536,871.7,122960.0
1537,871.7,123040.0
1538,871.8,123120.0
1539,871.9,123200.0
1540,872.0,123280.0
1541,872.0,123360.0
1542,872.1,123440.0
1543,872.1,123520.0
1544,872.2,123600.0
1545,872.3,123680.0
1546,872.4,123760.0
1547,872.5,123840.0
1548,872.6,123920.0
1549,872.6,124000.0
1550,872.6,124080.0
1551,872.7,124160.0
1552,872.7,124240.0
1553,872.8,124320.0
1554,872.9,124400.0
1555,873.0,124480.0
1556,873.4,124560.0
1557,873.4,124640.0
1558,873.4,124720.0
1559,873.7,124800.0
1560,873.9,124880.0
1561,874.0,124960.0
1562,874.0,125040.0
1563,874.0,125120.0
1564,874.1,125200.0
1565,874.2,125280.0
1566,874.2,125360.0
1567,874.2,125440.0
1568,874.3,125520.0
1569,874.5,125600.0
1570,874.5,125680.0
1571,874.5,125760.0
1572,874.6,125840.0
1573,874.7,125920.0
1574,875.0,126000.0
1575,875.0,126080.0
1576,875.3,126160.0
1577,875.4,126240.0
1578,875.6,126320.0
1579,875.6,126400.0
1580,875.7,126480.0
1581,875.8,126560.0
1582,875.8,126640.0
1583,875.8,126720.0
1584,875.8,126800.0
1585,876.0,126880.0
1586,876.2,126960.0
1587,876.2,127040.0
1588,876.2,127120.0
1589,876.3,127200.0
1590,876.4,127280.0
1591,876.7,127360.0
1592,876.7,127440.0
1593,876.8,127520.0
1594,877.1,127600.0
1595,877.1,127680.0
1596,877.2,127760.0
1597,877.5,127840.0
1598,877.8,127920.0
1599,878.1,128000.0
1600,878.2,128080.0
1601,878.3,128160.0
1602,878.4,128240.0
1603,878.5,128320.0
1604,878.7,128400.0
1605,878.7,128480.0
1606,878.9,128560.0
1607,879.1,128640.0
1608,879.2,128720.0
1609,879.3,128800.0
1610,879.4,128880.0
1611,879.7,128960.0
1612,879.7,129040.0
1613,879.8,129120.0
1614,880.2,129200.0
1615,880.3,129280.0
1616,880.5,129360.0
1617,880.5,129440.0
1618,880.6,129520.0
1619,880.7,129600.0
1620,880.8,129680.0
1621,881.0,129760.0
1622,881.1,129840.0
1623,881.1,129920.0
1624,881.2,130000.0
1625,881.2,130080.0
1626,881.3,130160.0
1627,881.3,130240.0
1628,881.3,130320.0
1629,881.3,130400.0
1630,881.3,130480.0
1631,881.3,130560.0
1632,881.4,130640.0
1633,881.6,130720.0
1634,881.8,130800.0
1635,881.8,130880.0
1636,881.9,130960.0
1637,881.9,131040.0
1638,881.9,131120.0
1639,881.9,131200.0
1640,882.0,131280.0
1641,882.0,131360.0
1642,882.0,131440.0
1643,882.2,131520.0
1644,882.3,131600.0
1645,882.5,131680.0
1646,882.8,131760.0
1647,882.8,131840.0
1648,882.9,131920.0
1649,883.1,132000.0
1650,883.3,132080.0
1651,883.6,132160.0
1652,883.6,132240.0
1653,883.6,132320.0
1654,883.7,132400.0
1655,883.9,132480.0
1656,883.9,132560.0
1657,883.9,132640.0
1658,884.0,132720.0
1659,884.0,132800.0
1660,884.0,132880.0
1661,884.1,132960.0
1662,884.4,133040.0
1663,884.9,133120.0
1664,884.9,133200.0
1665,885.1,133280.0
1666,885.2,133360.0
1667,885.2,133440.0
1668,885.5,133520.0
1669,885.6,133600.0
1670,885.7,133680.0
1671,886.1,133760.0
1672,886.2,133840.0
1673,886.2,133920.0
1674,886.3,134000.0
1675,886.7,134080.0
1676,886.7,134160.0
1677,886.7,134240.0
1678,886.9,134320.0
1679,886.9,134400.0
1680,887.0,134480.0
1681,887.1,134560.0
1682,887.5,134640.0
1683,887.5,134720.0
1684,887.5,134800.0
1685,887.7,134880.0
1686,887.8,134960.0
1687,887.9,135040.0
1688,888.1,135120.0
1689,888.2,135200.0
1690,888.5,135280.0
1691,888.7,135360.0
1692,888.8,135440.0
1693,888.9,135520.0
1694,888.9,135600.0
1695,888.9,135680.0
1696,888.9,135760.0
1697,889.0,135840.0
1698,889.0,135920.0
1699,889.1,136000.0
1700,889.1,136080.0
1701,889.3,136160.0
1702,889.3,136240.0
1703,889.4,136320.0
1704,889.5,136400.0
1705,889.7,136480.0
1706,889.8,136560.0
1707,889.9,136640.0
1708,890.0,136720.0
1709,890.0,136800.0
1710,890.0,136880.0
1711,890.0,136960.0
1712,890.3,137040.0
1713,890.5,137120.0
1714,890.5,137200.0
1715,890.7,137280.0
1716,890.7,137360.0
1717,890.7,137440.0
1718,890.9,137520.0
1719,891.0,137600.0
1720,891.1,137680.0
1721,891.3,137760.0
1722,891.5,137840.0
1723,891.5,137920.0
1724,891.6,138000.0
1725,891.8,138080.0
1726,891.9,138160.0
1727,892.0,138240.0
1728,892.0,138320.0
1729,892.3,138400.0
1730,892.4,138480.0
1731,892.5,138560.0
1732,892.5,138640.0
1733,892.6,138720.0
1734,892.6,138800.0
1735,892.7,138880.0
1736,892.9,138960.0
1737,892.9,139040.0
1738,892.9,139120.0
1739,893.2,139200.0
1740,893.3,139280.0
1741,893.4,139360.0
1742,893.4,139440.0
1743,893.5,139520.0
1744,893.6,139600.0
1745,893.8,139680.0
1746,894.0,139760.0
1747,894.0,139840.0
1748,894.2,139920.0
1749,894.3,140000.0
1750,894.5,140080.0
1751,894.8,140160.0
1752,895.0,140240.0
1753,895.0,140320.0
1754,895.1,140400.0
1755,895.1,140480.0
1756,895.2,140560.0
1757,895.3,140640.0
1758,895.5,140720.0
1759,895.5,140800.0
1760,895.6,140880.0
1761,895.6,140960.0
1762,895.6,141040.0
1763,895.6,141120.0
1764,895.8,141200.0
1765,895.8,141280.0
1766,895.8,141360.0
1767,895.9,141440.0
1768,896.2,141520.0
1769,896.3,141600.0
1770,896.4,141680.0
1771,896.5,141760.0
1772,896.7,141840.0
1773,896.7,141920.0
1774,896.7,142000.0
1775,896.7,142080.0
1776,896.7,142160.0
1777,897.0,142240.0
1778,897.2,142320.0
1779,897.3,142400.0
1780,897.4,142480.0
1781,897.4,142560.0
1782,897.5,142640.0
1783,897.6,142720.0
1784,897.7,142800.0
1785,897.7,142880.0
1786,897.9,142960.0
1787,898.0,143040.0
1788,898.2,143120.0
1789,898.2,143200.0
1790,898.3,143280.0
1791,898.3,143360.0
1792,898.3,143440.0
1793,898.3,143520.0
1794,898.3,143600.0
1795,898.6,143680.0
1796,898.6,143760.0
1797,898.6,143840.0
1798,898.8,143920.0
1799,898.8,144000.0
1800,898.9,144080.0
1801,899.0,144160.0
1802,899.2,144240.0
1803,899.2,144320.0
1804,899.3,144400.0
1805,899.3,144480.0
1806,899.5,144560.0
1807,899.7,144640.0
1808,899.8,144720.0
1809,899.8,144800.0
1810,900.0,144880.0
1811,900.1,144960.0
1812,900.1,145040.0
1813,900.3,145120.0
1814,900.3,145200.0
1815,900.3,145280.0
1816,900.3,145360.0
1817,900.3,145440.0
1818,900.5,145520.0
1819,900.7,145600.0
1820,900.8,145680.0
1821,901.0,145760.0
1822,901.0,145840.0
1823,901.0,145920.0
1824,901.0,146000.0
1825,901.1,146080.0
1826,901.2,146160.0
1827,901.2,146240.0
1828,901.4,146320.0
1829,901.4,146400.0
1830,901.6,146480.0
1831,901.8,146560.0
1832,901.8,146640.0
1833,901.8,146720.0
1834,901.8,146800.0
1835,902.0,146880.0
1836,902.0,146960.0
1837,902.1,147040.0
1838,902.3,147120.0
1839,902.3,147200.0
1840,902.4,147280.0
1841,902.5,147360.0
1842,902.5,147440.0
1843,902.6,147520.0
1844,902.7,147600.0
1845,902.8,147680.0
1846,902.9,147760.0
1847,903.0,147840.0
1848,903.0,147920.0
1849,903.1,148000.0
1850,903.1,148080.0
1851,903.3,148160.0
1852,903.3,148240.0
1853,903.3,148320.0
1854,903.3,148400.0
1855,903.5,148480.0
1856,903.6,148560.0
1857,903.7,148640.0
1858,903.7,148720.0
1859,903.7,148800.0
1860,903.7,148880.0
1861,903.7,148960.0
1862,903.9,149040.0
1863,904.1,149120.0
1864,904.1,149200.0
1865,904.3,149280.0
1866,904.6,149360.0
1867,904.7,149440.0
1868,905.1,149520.0
1869,905.1,149600.0
1870,905.1,149680.0
1871,905.1,149760.0
1872,905.1,149840.0
1873,905.2,149920.0
1874,905.2,150000.0
1875,905.2,150080.0
1876,905.2,150160.0
1877,905.3,150240.0
1878,905.4,150320.0
1879,905.4,150400.0
1880,905.4,150480.0
1881,905.4,150560.0
1882,905.5,150640.0
1883,905.8,150720.0
1884,906.0,150800.0
1885,906.1,150880.0
1886,906.1,150960.0
1887,906.2,151040.0
1888,906.3,151120.0
1889,906.3,151200.0
1890,906.4,151280.0
1891,906.4,151360.0
1892,906.4,151440.0
1893,906.4,151520.0
1894,906.6,151600.0
1895,906.7,151680.0
1896,906.8,151760.0
1897,906.9,151840.0
1898,907.0,151920.0
1899,907.0,152000.0
1900,907.0,152080.0
1901,907.2,152160.0
1902,907.2,152240.0
1903,907.5,152320.0
1904,907.6,152400.0
1905,907.6,152480.0
1906,907.7,152560.0
1907,907.7,152640.0
1908,907.7,152720.0
1909,907.7,152800.0
1910,907.8,152880.0
1911,907.9,152960.0
1912,908.0,153040.0
1913,908.3,153120.0
1914,908.3,153200.0
1915,908.3,153280.0
1916,908.6,153360.0
1917,908.7,153440.0
1918,908.7,153520.0
1919,908.7,153600.0
1920,908.9,153680.0
1921,908.9,153760.0
1922,908.9,153840.0
1923,908.9,153920.0
1924,909.1,154000.0
1925,909.2,154080.0
1926,909.2,154160.0
1927,909.2,154240.0
1928,909.4,154320.0
1929,909.5,154400.0
1930,909.6,154480.0
1931,909.8,154560.0
1932,909.9,154640.0
1933,910.0,154720.0
1934,910.0,154800.0
1935,910.1,154880.0
1936,910.2,154960.0
1937,910.2,155040.0
1938,910.2,155120.0
1939,910.3,155200.0
1940,910.4,155280.0
1941,910.5,155360.0
1942,910.9,155440.0
1943,911.3,155520.0
1944,911.3,155600.0
1945,911.4,155680.0
1946,911.7,155760.0
1947,911.7,155840.0
1948,911.8,155920.0
1949,911.9,156000.0
1950,911.9,156080.0
1951,912.1,156160.0
1952,912.2,156240.0
1953,912.2,156320.0
1954,912.3,156400.0
1955,912.3,156480.0
1956,912.3,156560.0
1957,912.3,156640.0
1958,912.5,156720.0
1959,912.5,156800.0
1960,912.6,156880.0
1961,912.7,156960.0
1962,912.7,157040.0
1963,912.8,157120.0
1964,913.0,157200.0
1965,913.1,157280.0
1966,913.2,157360.0
1967,913.3,157440.0
1968,913.4,157520.0
1969,913.4,157600.0
1970,913.7,157680.0
1971,913.8,157760.0
1972,913.8,157840.0
1973,913.8,157920.0
1974,913.8,158000.0
1975,913.8,158080.0
1976,913.8,158160.0
1977,913.9,158240.0
1978,914.0,158320.0
1979,914.1,158400.0
1980,914.1,158480.0
1981,914.1,158560.0
1982,914.2,158640.0
1983,914.2,158720.0
1984,914.3,158800.0
1985,914.4,158880.0
1986,914.4,158960.0
1987,914.5,159040.0
1988,914.6,159120.0
1989,914.6,159200.0
1990,914.6,159280.0
1991,914.7,159360.0
1992,914.8,159440.0
1993,914.8,159520.0
1994,914.8,159600.0
1995,914.8,159680.0
1996,914.9,159760.0
1997,914.9,159840.0
1998,914.9,159920.0
1999,914.9,160000.0
2000,915.0,160080.0
2001,915.0,160160.0
2002,915.2,160240.0
2003,915.2,160320.0
2004,915.3,160400.0
2005,915.5,160480.0
2006,915.5,160560.0
2007,915.6,160640.0
2008,915.7,160720.0
2009,915.8,160800.0
2010,915.9,160880.0
2011,915.9,160960.0
2012,915.9,161040.0
2013,916.0,161120.0
2014,916.1,161200.0
2015,916.1,161280.0
2016,916.1,161360.0
2017,916.1,161440.0
2018,916.3,161520.0
2019,916.4,161600.0
2020,916.5,161680.0
2021,916.6,161760.0
2022,916.6,161840.0
2023,916.6,161920.0
2024,916.6,162000.0
2025,916.7,162080.0
2026,916.9,162160.0
2027,916.9,162240.0
2028,917.0,162320.0
2029,917.1,162400.0
2030,917.1,162480.0
2031,917.4,162560.0
2032,917.6,162640.0
2033,917.6,162720.0
2034,917.8,162800.0
2035,917.8,162880.0
2036,917.8,162960.0
2037,917.8,163040.0
2038,918.0,163120.0
2039,918.1,163200.0
2040,918.2,163280.0
2041,918.2,163360.0
2042,918.3,163440.0
2043,918.3,163520.0
2044,918.4,163600.0
2045,918.4,163680.0
2046,918.6,163760.0
2047,918.8,163840.0
2048,918.9,163920.0
2049,918.9,164000.0
2050,918.9,164080.0
2051,918.9,164160.0
2052,919.0,164240.0
2053,919.4,164320.0
2054,919.5,164400.0
2055,919.7,164480.0
2056,919.8,164560.0
2057,919.8,164640.0
2058,919.8,164720.0
2059,919.9,164800.0
2060,920.2,164880.0
2061,920.2,164960.0
2062,920.2,165040.0
2063,920.4,165120.0
2064,920.6,165200.0
2065,920.6,165280.0
2066,920.6,165360.0
2067,920.6,165440.0
2068,920.6,165520.0
2069,920.7,165600.0
2070,920.8,165680.0
2071,920.8,165760.0
2072,920.9,165840.0
2073,921.0,165920.0
2074,921.0,166000.0
2075,921.3,166080.0
2076,921.3,166160.0
2077,921.4,166240.0
2078,921.5,166320.0
2079,921.6,166400.0
2080,921.7,166480.0
2081,922.0,166560.0
2082,922.0,166640.0
2083,922.3,166720.0
2084,922.3,166800.0
2085,922.5,166880.0
2086,922.7,166960.0
2087,922.8,167040.0
2088,922.8,167120.0
2089,922.8,167200.0
2090,922.8,167280.0
2091,922.9,167360.0
2092,922.9,167440.0
2093,922.9,167520.0
2094,923.0,167600.0
2095,923.1,167680.0
2096,923.1,167760.0
2097,923.1,167840.0
2098,923.1,167920.0
2099,923.2,168000.0
2100,923.3,168080.0
2101,923.4,168160.0
2102,923.5,168240.0
2103,923.6,168320.0
2104,923.6,168400.0
2105,923.8,168480.0
2106,923.8,168560.0
2107,923.9,168640.0
2108,924.1,168720.0
2109,924.1,168800.0
2110,924.2,168880.0
2111,924.3,168960.0
2112,924.4,169040.0
2113,924.4,169120.0
2114,924.4,169200.0
2115,924.4,169280.0
2116,924.5,169360.0
2117,924.7,169440.0
2118,924.8,169520.0
2119,924.8,169600.0
2120,924.8,169680.0
2121,924.8,169760.0
2122,924.8,169840.0
2123,924.9,169920.0
2124,925.0,170000.0
2125,925.0,170080.0
2126,925.1,170160.0
2127,925.1,170240.0
2128,925.1,170320.0
2129,925.3,170400.0
2130,925.4,170480.0
2131,925.5,170560.0
2132,925.5,170640.0
2133,925.5,170720.0
2134,925.6,170800.0
2135,925.6,170880.0
2136,925.7,170960.0
2137,925.8,171040.0
2138,925.9,171120.0
2139,925.9,171200.0
2140,926.0,171280.0
2141,926.1,171360.0
2142,926.2,171440.0
2143,926.2,171520.0
2144,926.4,171600.0
2145,926.6,171680.0
2146,926.6,171760.0
2147,926.6,171840.0
2148,926.6,171920.0
2149,926.6,172000.0
2150,926.6,172080.0
2151,926.6,172160.0
2152,926.8,172240.0
2153,927.0,172320.0
2154,927.1,172400.0
2155,927.2,172480.0
2156,927.3,172560.0
2157,927.4,172640.0
2158,927.5,172720.0
2159,927.5,172800.0
2160,927.6,172880.0
2161,927.7,172960.0
2162,927.8,173040.0
2163,927.9,173120.0
2164,927.9,173200.0
2165,928.0,173280.0
2166,928.2,173360.0
2167,928.2,173440.0
2168,928.3,173520.0
2169,928.3,173600.0
2170,928.5,173680.0
2171,928.5,173760.0
2172,928.6,173840.0
2173,928.7,173920.0
2174,928.8,174000.0
2175,928.8,174080.0
2176,928.8,174160.0
2177,928.9,174240.0
2178,929.1,174320.0
2179,929.3,174400.0
2180,929.3,174480.0
2181,929.3,174560.0
2182,929.4,174640.0
2183,929.5,174720.0
2184,929.6,174800.0
2185,929.7,174880.0
2186,929.9,174960.0
2187,930.0,175040.0
2188,930.1,175120.0
2189,930.1,175200.0
2190,930.2,175280.0
2191,930.4,175360.0
2192,930.4,175440.0
2193,930.4,175520.0
2194,930.5,175600.0
2195,930.5,175680.0
2196,930.5,175760.0
2197,930.5,175840.0
2198,930.6,175920.0
2199,930.6,176000.0
2200,930.7,176080.0
2201,930.7,176160.0
2202,930.8,176240.0
2203,930.9,176320.0
2204,931.0,176400.0
2205,931.0,176480.0
2206,931.1,176560.0
2207,931.1,176640.0
2208,931.2,176720.0
2209,931.3,176800.0
2210,931.4,176880.0
2211,931.4,176960.0
2212,931.5,177040.0
2213,931.6,177120.0
2214,931.6,177200.0
2215,931.6,177280.0
2216,931.7,177360.0
2217,931.8,177440.0
2218,931.9,177520.0
2219,932.0,177600.0
2220,932.0,177680.0
2221,932.2,177760.0
2222,932.2,177840.0
2223,932.3,177920.0
2224,932.3,178000.0
2225,932.5,178080.0
2226,932.5,178160.0
2227,932.5,178240.0
2228,932.6,178320.0
2229,932.7,178400.0
2230,932.7,178480.0
2231,932.8,178560.0
2232,933.0,178640.0
2233,933.1,178720.0
2234,933.1,178800.0
2235,933.2,178880.0
2236,933.2,178960.0
2237,933.3,179040.0
2238,933.3,179120.0
2239,933.4,179200.0
2240,933.4,179280.0
2241,933.5,179360.0
2242,933.6,179440.0
2243,933.7,179520.0
2244,933.7,179600.0
2245,933.7,179680.0
2246,933.8,179760.0
2247,933.8,179840.0
2248,933.8,179920.0
2249,933.9,180000.0
2250,934.1,180080.0
2251,934.2,180160.0
2252,934.3,180240.0
2253,934.4,180320.0
2254,934.4,180400.0
2255,934.4,180480.0
2256,934.4,180560.0
2257,934.5,180640.0
2258,934.5,180720.0
2259,934.5,180800.0
2260,934.5,180880.0
2261,934.5,180960.0
2262,934.5,181040.0
2263,934.5,181120.0
2264,934.5,181200.0
2265,934.7,181280.0
2266,934.9,181360.0
2267,934.9,181440.0
2268,934.9,181520.0
2269,934.9,181600.0
2270,934.9,181680.0
2271,935.0,181760.0
2272,935.0,181840.0
2273,935.1,181920.0
2274,935.1,182000.0
2275,935.2,182080.0
2276,935.2,182160.0
2277,935.3,182240.0
2278,935.4,182320.0
2279,935.6,182400.0
2280,935.6,182480.0
2281,935.6,182560.0
2282,935.6,182640.0
2283,935.7,182720.0
2284,935.8,182800.0
2285,935.9,182880.0
2286,935.9,182960.0
2287,936.0,183040.0
2288,936.1,183120.0
2289,936.3,183200.0
2290,936.4,183280.0
2291,936.4,183360.0
2292,936.4,183440.0
2293,936.4,183520.0
2294,936.4,183600.0
2295,936.5,183680.0
2296,936.5,183760.0
2297,936.6,183840.0
2298,936.6,183920.0
2299,936.6,184000.0
2300,936.7,184080.0
2301,936.7,184160.0
2302,936.8,184240.0
2303,936.9,184320.0
2304,937.0,184400.0
2305,937.0,184480.0
2306,937.1,184560.0
2307,937.1,184640.0
2308,937.1,184720.0
2309,937.2,184800.0
2310,937.3,184880.0
2311,937.4,184960.0
2312,937.4,185040.0
2313,937.6,185120.0
2314,937.7,185200.0
2315,937.7,185280.0
2316,937.8,185360.0
2317,937.9,185440.0
2318,938.0,185520.0
2319,938.0,185600.0
2320,938.1,185680.0
2321,938.2,185760.0
2322,938.2,185840.0
2323,938.2,185920.0
2324,938.2,186000.0
2325,938.2,186080.0
2326,938.3,186160.0
2327,938.3,186240.0
2328,938.3,186320.0
2329,938.4,186400.0
2330,938.4,186480.0
2331,938.5,186560.0
2332,938.5,186640.0
2333,938.6,186720.0
2334,938.7,186800.0
2335,938.8,186880.0
2336,938.8,186960.0
2337,938.9,187040.0
2338,938.9,187120.0
2339,939.1,187200.0
2340,939.2,187280.0
2341,939.2,187360.0
2342,939.3,187440.0
2343,939.4,187520.0
2344,939.4,187600.0
2345,939.4,187680.0
2346,939.4,187760.0
2347,939.4,187840.0
2348,939.4,187920.0
2349,939.4,188000.0
2350,939.4,188080.0
2351,939.6,188160.0
2352,939.7,188240.0
2353,939.8,188320.0
2354,939.8,188400.0
2355,939.8,188480.0
2356,939.8,188560.0
2357,939.8,188640.0
2358,940.0,188720.0
2359,940.2,188800.0
2360,940.2,188880.0
2361,940.2,188960.0
2362,940.4,189040.0
2363,940.5,189120.0
2364,940.7,189200.0
2365,940.8,189280.0
2366,940.8,189360.0
2367,940.8,189440.0
2368,940.8,189520.0
2369,940.9,189600.0
2370,940.9,189680.0
2371,940.9,189760.0
2372,940.9,189840.0
2373,940.9,189920.0
2374,941.0,190000.0
2375,941.0,190080.0
2376,941.1,190160.0
2377,941.2,190240.0
2378,941.3,190320.0
2379,941.4,190400.0
2380,941.6,190480.0
2381,941.7,190560.0
2382,941.8,190640.0
2383,941.9,190720.0
2384,941.9,190800.0
2385,941.9,190880.0
2386,941.9,190960.0
2387,942.0,191040.0
2388,942.0,191120.0
2389,942.1,191200.0
2390,942.1,191280.0
2391,942.2,191360.0
2392,942.2,191440.0
2393,942.2,191520.0
2394,942.2,191600.0
2395,942.2,191680.0
2396,942.2,191760.0
2397,942.2,191840.0
2398,942.2,191920.0
2399,942.3,192000.0
2400,942.3,192080.0
2401,942.4,192160.0
2402,942.4,192240.0
2403,942.7,192320.0
2404,942.7,192400.0
2405,942.7,192480.0
2406,942.7,192560.0
2407,942.8,192640.0
2408,942.9,192720.0
2409,943.0,192800.0
2410,943.0,192880.0
2411,943.0,192960.0
2412,943.2,193040.0
